germline	S60292	28.0
S60292	S63564	4.0
S60292	S63435	4.0
S63564	S62917	4.0
S62917	S62175	3.0
S62175	S60848	3.0
S60848	S62127	3.0
S60848	S61313	3.0
S62175	S64390	4.0
S62175	S64861	4.0
S62175	S61763	4.0
S61763	S62544	4.0
S62175	S60076	4.0
S62175	S59948	4.0
S62175	S64230	5.0
S64230	S165493	4.0
S62917	S61126	5.0
S60076	S61682	5.0
S60076	S59900	5.0
S62127	S60343	6.0
S64230	S62058	6.0
S62175	S61719	6.0
S64861	S61049	6.0
S62127	S161778	7.0
S62544	S161954	7.0
S63435	S64243	7.0
S61763	S61271	7.0
S62175	S64995	8.0
S62175	S63804	8.0
S62127	S64244	10.0
